3.900000000000002,0.5222739262153983,-0.08017693158387651,0.14096325726146924,0.5189753038855381,-0.0925290153609119,0.14371342764477343,0.6998412352327074,0.7135539643089448,-0.030483211934879427,0.01114970220206036,0.6998412352327074,0.7135539643089448,-0.0304832119348794,0.011149702202060316,1.025150641527004,1.1656593185959718,0.5952683663827483
4.000000000000002,0.5223866082625207,-0.0768710234157081,0.14485468334789503,0.5191448680107624,-0.0904535664147989,0.14353991109511718,0.6993948745230281,0.7139996756318803,-0.030367049086831015,0.010939985202445419,0.700379480285045,0.7126045365426125,-0.0394287223815073,0.00996348524441479,1.5521174618044724,1.0976072150643834,0.5116362674593244
4.100000000000001,0.5224944535347602,-0.0733430282738459,0.1524511169874214,0.519587349449123,-0.0873238281736042,0.14345695519039806,0.6986185513618841,0.7147616706027474,-0.030302946882101025,0.010963287185732352,0.6989125774603488,0.7134300297498276,-0.05013014892538739,-0.004041923429843724,1.3877221143790952,1.0216638513421024,0.2710627198111266
4.200000000000001,0.5225891530295428,-0.06959608600711242,0.15756545014019238,0.5200550686850558,-0.08464874010176635,0.14348545867395499,0.697802614851028,0.7155630255916771,-0.03016118326897501,0.011044431492854076,0.6981908474989772,0.7137093743176558,-0.0547655044605028,-0.011823256823279825,1.4015469064941972,1.0168237979093508,-0.132093868800423
4.300000000000001,0.5226643310830998,-0.06568917263799054,0.16430620617504346,0.5208581234879096,-0.08148181981115242,0.14419368490371084,0.696817343656824,0.7165399851612558,-0.029653517592390606,0.01128462777282724,0.6975192417847774,0.7136660718374415,-0.061067316903870225,-0.02022416264993379,1.4854052178065578,0.7047472321628074,-1.1514721888862502
4.4,0.5227169737766878,-0.0617131709765141,0.17131192154522168,0.5216803392395383,-0.0779003131510983,0.14632525230850846,0.6957883478925027,0.7175694737327054,-0.0290543908532529,0.010914614482829767,0.6971423188218252,0.7134762490585153,-0.06536050418683922,-0.025745388982276005,1.469669175749329,1.0422575527930853,-2.1832060743808714
4.5,0.5227466219622464,-0.05775736531900368,0.1763895534956001,0.5222368040680585,-0.07380732466824319,0.14999065180895402,0.6950436269232877,0.7183330138354534,-0.028483189356261734,0.009561707081513906,0.6964720539893625,0.7138553234002126,-0.06764866043426752,-0.0274138456463323,1.52469200423757,0.755079477411759,-3.020803121641145
4.6,0.5227533440675095,-0.05388018604947193,0.18056912178631054,0.5224528478400274,-0.06995594261369006,0.15558183123234906,0.6944274809695739,0.7189764870265438,-0.028001218547921654,0.007064912041651971,0.6963397555971225,0.7136330197966902,-0.07021245344823589,-0.02999454991876152,1.5601006966979813,0.2370458460142449,-3.1206042690550744
4.699999999999999,0.5227361117849164,-0.05009530947137265,0.18485889811153638,0.5223955681768775,-0.06627164727122067,0.16200996953691257,0.6938690699766635,0.7195322384365644,-0.028203992830561287,0.0037837752192371008,0.6962144841815398,0.7133979889942369,-0.07225862724480199,-0.03343642544334554,1.6498721050936933,0.10294558132118697,-3.0827025682645095
4.799999999999999,0.5226928545816587,-0.04637693319214919,0.19082965559597242,0.5222497883082553,-0.06365681311942116,0.1659710601628566,0.6935792058247762,0.7198083338028184,-0.028492825058685178,0.0016506093663149317,0.6964180135976686,0.7126855951930221,-0.07589735094165848,-0.03621291825511625,1.4966501519503614,-0.05636818130483423,-3.1093914712175303
