0.0,-0.09140624127376148,-0.17724241525165824,-0.1969104536946205,-0.24584871825063728,-0.26133606050371594,-0.21494214874583745,-0.2323128598983161
-0.03046874709125383,-0.02861205799263225,-0.02686851087515665,0.03570628303249851,0.033530431617926654,-0.12085656431999686,-0.17442936231733686,-0.22473756824837327
0.03046874709125383,0.12001829926639374,0.1127046848530534,0.04489924959297144,0.011694454740846953,-0.049955670209398666,-0.10784899102913781,-0.2536206792219795
-0.15234373545626914,-0.2954040254194304,-0.3078715914301984,-0.3500481623009689,-0.4505920928121715,-0.5145403810515073,-0.4831855795745158,-0.45374146113012215
-0.06093749418250766,-0.14863035725902599,-0.26144818409322534,-0.39785992235228634,-0.4345528298309986,-0.4385410163824337,-0.5032236670215997,-0.6553709602874938
-0.03046874709125383,-0.08954955217513991,-0.2364363623166903,-0.37437225831975285,-0.41249644518880824,-0.4482974396423177,-0.4209793170220809,-0.4257946394313456
-0.03046874709125383,-0.12001829926639374,-0.14317343194430723,-0.13444880176811136,-0.27859956414879106,-0.5053723815592556,-0.6878574846367652,-0.7678161615333332
-0.09140624127376148,-0.20771116234291206,-0.31692875296101425,-0.3280846560124368,-0.24715450501280123,-0.2625622758926569,-0.27703113582415595,-0.22968080550524414
0.03046874709125383,-0.0018566890986215778,-0.12361853548249091,-0.1465542787869303,-0.04621738700216865,0.017536478931914366,0.046936596940272995,0.013607651246024574
-0.03046874709125383,-0.05908080508388608,-0.1468868101415504,-0.22934213727682404,-0.2458353492119675,-0.2917922532320161,-0.3044799115894431,-0.4078006571132863
0.0,-0.12187498836501531,-0.35819820870055963,-0.45824549580669993,-0.43032116357181877,-0.4650359643525588,-0.4976353321626755,-0.5282481761865099
0.0,-0.06093749418250766,-0.11816161016777216,-0.1414298848268316,-0.16328024913421765,-0.21426785408499052,-0.32308589633820334,-0.3338665985008976
-0.03046874709125383,-0.05908080508388608,-0.0554805688677889,-0.14350596329892729,-0.22616731076900523,-0.3342602299497609,-0.4967037316792766,-0.4969045980108947
0.03046874709125383,0.05908080508388608,-0.005456925314718759,-0.06606188814260636,-0.09250498930948464,-0.14780546124409263,-0.19973606099189553,-0.24850214011967256
0.0,-0.06093749418250766,-0.11816161016777216,-0.1414298848268316,-0.2242177433167253,-0.27149197007025505,-0.2244791826322475,-0.24126873083775466
0.09140624127376148,0.20771116234291206,0.22552251168725276,0.18131098785203245,0.13979360349332068,0.1617436786849485,0.24329366547978853,0.1979992120637191
0.0,-0.03046874709125383,-0.12001829926639374,-0.23457967321806872,-0.31169121701976954,-0.3536350294783962,-0.3930228911093331,-0.3995418080600196
-0.03046874709125383,-0.08954955217513991,-0.08409262686042115,-0.018030738717814798,-0.10833823195585313,-0.31501760121507694,-0.4786337005211686,-0.6627481918188846
-0.03046874709125383,-0.12001829926639374,-0.17364217903556106,-0.22399835394325127,-0.3017546968267045,-0.37477276301804435,-0.3519350499518699,-0.20861402152779196
-0.12187498836501531,-0.38866695579181343,-0.6392012892556013,-0.8439999411401673,-1.1581936647319475,-1.6055849455764424,-2.056182069938425,-2.6926021642947213
0.06093749418250766,0.20956785144153364,0.288203552987236,0.27064115065369826,0.132273968745176,-0.05859895800325335,-0.14643432561459058,-0.2289172260230935
-0.15234373545626914,-0.47821650796695336,-0.7537626632072763,-0.9211114849418681,-1.0173249946430512,-1.046737999974032,-1.1657648917375276,-1.308007330067877
-0.03046874709125383,-0.21142454054015522,-0.4422908355609808,-0.5372137287070223,-0.5349460173304287,-0.5328164946026538,-0.561285486744968,-0.5880196498442282
-0.09140624127376148,-0.1467736681604044,-0.16829839570198826,-0.21898020737548063,-0.14469860807994528,-0.014006049126841336,-0.013152555589654523,-0.01235107180992484
-0.09140624127376148,-0.20771116234291206,-0.2559912587785066,-0.39273552839218767,-0.5211469448717938,-0.6112645443154525,-0.9091718327060485,-1.6154878567209696
-0.2132812296387768,-0.5354406239522178,-0.6246872024100666,-0.5866203296473161,-0.6422793979958535,-0.8164217305557134,-0.9799522657382785,-1.0421114186107323
-0.06093749418250766,-0.24003659853278747,-0.3472843580711221,-0.29565297243023336,-0.2776366211427249,-0.2911868882482428,-0.18203644766583146,0.011868879852332481
-0.03046874709125383,-0.12001829926639374,-0.23457967321806872,-0.28122246992851574,-0.2945542243945102,-0.30707357515029043,-0.3188300280422216,-0.45174506051945906
0.0,-0.06093749418250766,-0.14863035725902599,-0.1700419428194639,-0.19014876000937433,-0.33090530650876115,-0.5240219959571993,-0.5530269028095591
-0.03046874709125383,-0.15048704635764756,-0.35459797248446245,-0.48533339605533066,-0.4862271421478861,-0.608941413958141,-0.7851152797263556,-0.9200848044829558
0.03046874709125383,-0.0018566890986215778,-0.09314978839123708,-0.2702859562505672,-0.4670966370027116,-0.49957043258519757,-0.6214715977120534,-0.5531319287506276
-0.09140624127376148,-0.2381799094341659,-0.3760095580449003,-0.4749714661539872,-0.4764966422896253,-0.5083976251046245,-0.5992921361474259,-0.7151165105435888
-0.03046874709125383,-0.02861205799263225,-0.02686851087515665,-0.0861687053325168,-0.08091780035260233,-0.10645561945560814,-0.16090597494684442,-0.0901632738520827
-0.03046874709125383,-0.1809557934489014,-0.4441475246596024,-0.5694260229157518,-0.5956641221394623,-0.6812408315268754,-0.7311339635925812,-0.8084554803045398
-0.03046874709125383,-0.02861205799263225,0.06453773039860483,0.09107370991914143,-0.005882335022997134,-0.09693012154051517,-0.09102344282303027,-0.08547670230553003
-0.2742187238212844,-0.6231334870287362,-0.7070362821530122,-0.6334825157312372,-0.5644109315228908,-0.499548396575417,-0.37770092779146003,-0.5070285151577094
-0.03046874709125383,-0.12001829926639374,-0.1127046848530534,-0.01443050250171761,-0.0744886380219762,-0.19182447544086442,-0.18013517258462416,-0.1691581865531836
-0.09140624127376148,-0.2381799094341659,-0.34554081095364647,-0.4158906610701011,-0.481953567604344,-0.6353970074297385,-0.7185524943509213,-0.7357032000890933
-0.03046874709125383,-0.12001829926639374,-0.2041109261268149,-0.2526104119358835,-0.35909195479311506,-0.5200222734344473,-0.5797396604460228,-0.7881617549902549
-0.06093749418250766,-0.11816161016777216,-0.17189863191808546,-0.19189230712684993,-0.21066761786889335,-0.25876755531307255,-0.2734676560078143,-0.25680322231073416
-0.03046874709125383,-0.05908080508388608,0.005456925314718759,0.0051243939600987,-0.05612536794954135,0.00823226551588259,0.007730611883899632,-0.023209219324056556
-0.03046874709125383,-0.15048704635764756,-0.2022542370281933,-0.12899187645339258,-0.09066268764116939,-0.14607542482297275,-0.16764270156386935,-0.18789572250383502
