0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382546274103732,-0.09553959431633839,0.1282370837236276,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7043826194947731,0.7096320844158468,0.007105870422705177,0.014400730350075802,0.057,2.838,-2.755,3.1112133934371142,0.010428126348094634,1.5780532321665797,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.05700000000000035,-2.838,-2.755,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382546274103732,-0.09553959431633839,0.1282370837236276,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7043826194947731,0.7096320844158468,0.007105870422705177,0.014400730350075802,0.055,2.829,-2.768,3.1112133934371142,0.010428126348094634,1.5780532321665797,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.05500000000000035,-2.829,-2.768,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382517919165286,-0.09554330865910383,0.1282374123748657,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7043848951349689,0.7096298384054635,0.007107811428564462,0.01439913935434676,0.064,2.848,-2.764,3.1112128476866636,0.01042303657579645,1.5780469110346689,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.06400000000000035,-2.848,-2.764,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382535752540938,-0.09554555041456658,0.1282434708954449,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7043880267533195,0.7096266322565865,0.007114856861832355,0.014400469876617883,0.051,2.867,-2.76,3.1112009256213407,0.010414862193045467,1.5780380093296609,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.05100000000000035,-2.867,-2.76,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382509584176892,-0.09555061422071247,0.1282487783641945,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7043932997092736,0.709621378004274,0.007122625992208054,0.014397618685960041,0.075,2.838,-2.744,3.1111938399720716,0.01039964343036617,1.5780233139135182,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.07500000000000034,-2.838,-2.744,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.538255008077508,-0.09554934596244569,0.12825581159315516,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7043942842919731,0.7096202484039507,0.007132002780446203,0.014400480573622998,0.03,2.85,-2.737,3.111176481611235,0.010390448175615437,1.5780203739326715,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.03000000000000035,-2.85,-2.737,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.538254788226045,-0.09555057830133097,0.12827601085036883,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.704402008669813,0.7096123622564329,0.007162841114675296,0.014395937100620152,0.079,2.844,-2.699,3.1111390017129277,0.010340214789526861,1.577998865357808,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.07900000000000035,-2.844,-2.699,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382442123676906,-0.09554434767577939,0.12829488539927258,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7044113452351509,0.7096030062112713,0.007202087694813196,0.014380672620641211,0.096,2.852,-2.675,3.1111046787468135,0.010262852639518712,1.5779734284385762,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.09600000000000035,-2.852,-2.675,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382408760636849,-0.0955485602074805,0.12829962620956395,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7044158690233089,0.7095984716100177,0.00721165534251462,0.01437803862818538,0.065,2.835,-2.68,3.1110947465374528,0.010245438781562425,1.5779608308363702,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.06500000000000035,-2.835,-2.68,0,-2
0.5382807244719633,-0.09550749171631545,0.12822439345693357,0.5382385155751769,-0.09555527698632311,0.1283020029812579,0.7043510248335209,0.7096700360265857,0.007080176791994037,0.014420293984088324,0.7044211586304495,0.7095931953401897,0.007214748979095621,0.014377728149278507,0.051,2.827,-2.666,3.1110907168986035,0.010240411425797133,1.577945942345957,3.1112232373696704,0.010493634129250555,1.5781601766546252,-0.051000000000000344,-2.827,-2.666,0,-2
